expediente|cod_plan|des_plan|anio_apertura_expediente|exp_cerrado|exp_trasladado|tipo_traslado|exp_bloqueado|abandona|anio_convocatoria_acceso|convocatoria_acceso|acceso|des_acceso|sub_acceso|des_subacesso|nota_acceso|nota_admision_def|centro_escolar_acceso|sexo|fecha_nacimiento|cod_provincia|provincia|cod_municipio|municipio
836|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2015-16|N|N|N|N|N|2010-11|SEP|1|Selectividad|5|LOE (Grados)|5.593|5.593||H|1993-06-24|28.0|MADRID|550.0|POZUELO DE ALARCÓN
838|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2015-16|N|S|I|N|S|2014-15|EXT|1|Selectividad|5|LOE (Grados)|5.55|5.55|104-I.E.S. SANTIAGO APÓSTOL|H|1997-04-29|6.0|BADAJOZ|660.0|TORREMEJÍA
840|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2015-16|N|N|N|N|N|2009-10|JUN|1|Selectividad|5|LOE (Grados)|6.95|6.95|240-I.E.S. ÁGORA|H|1992-04-25|10.0|CÁCERES|1.0|CÁCERES
841|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2015-16|N|N|N|N|S|2014-15|EXT|1|Selectividad|5|LOE (Grados)|5.356|5.356|170-I.E.S. SANTA EULALIA|H|1997-04-01||||
851|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.606|7.906|167-COLEGIO MARÍA AUXILIADORA|H|1998-07-20|6.0|BADAJOZ|410.0|MÉRIDA
852|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.36|8.81|123-I.E.S. SAN FERNANDO|H|1998-07-31||||
856|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.968|6.968|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1998-07-07|10.0|CÁCERES|1.0|CÁCERES
860|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.526|9.126|202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1998-12-08|10.0|CÁCERES|192.0|CASAR DE CÁCERES
863|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.052|7.052|151-I.E.S. SIBERIA EXTREMEÑA|H|1998-12-11|6.0|BADAJOZ|160.0|CASAS DE DON PEDRO
865|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.468|6.468|230-I.E.S. EL BROCENSE|H|1998-06-01|10.0|CÁCERES|1.0|CÁCERES
874|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|S|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|9.11|12.51|162-I.E.S. ZURBARÁN (Badajoz)|H|1998-01-10|6.0|BADAJOZ|1.0|BADAJOZ
877|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2013-14|JUN|3|Formación Profesional|2|Formación Profesional II|7.0|7.0|202-I.E.S. JAVIER GARCÍA TÉLLEZ|H|1992-01-13|10.0|CÁCERES|12.0|ACEBO
882|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.606|8.906|138-I.E.S. SAN JOSÉ (Villanueva)|H|1998-03-21|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
883|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.56|5.56|231-I.E.S. NORBA CAESARINA|H|1997-03-21|10.0|CÁCERES|1.0|CÁCERES
886|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|E|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.526|6.526|237-COLEGIO SANTA CECILIA|H|1998-06-15|10.0|CÁCERES|1.0|CÁCERES
887|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.664|7.314|212-I.E.S. MAESTRO GONZALO KORREAS|H|1998-10-02|10.0|CÁCERES|584.0|PLASENCIA
890|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2012-13|JUN|3|Formación Profesional|2|Formación Profesional II|6.85|6.85||H|1992-12-02|10.0|CÁCERES|724.0|TORNAVACAS
893|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.508|7.508|183-I.E.S. TIERRA DE BARROS|D|1998-08-11|6.0|BADAJOZ|10.0|ACEUCHAL
898|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.628|9.028|123-I.E.S. SAN FERNANDO|H|1998-09-30|6.0|BADAJOZ|1.0|BADAJOZ
903|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.148|10.148|111-I.E.S. SAN ROQUE|H|1998-01-27|6.0|BADAJOZ|1.0|BADAJOZ
904|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.6|6.9|230-I.E.S. EL BROCENSE|H|1997-06-10|10.0|CÁCERES|1.0|CÁCERES
920|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.794|8.394|162-I.E.S. ZURBARÁN (Badajoz)|H|1998-12-28|6.0|BADAJOZ|105.0|BURGUILLOS DEL CERRO
937|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.372|6.372|203-I.E.S. ALAGÓN|D|1997-04-12|28.0|MADRID|1.0|MADRID
940|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.329|5.329|230-I.E.S. EL BROCENSE|H|1996-01-11||||
941|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.822|5.822|203-I.E.S. ALAGÓN|H|1998-08-08|10.0|CÁCERES|752.0|TORREJONCILLO
942|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.786|5.786|210-I.E.S. LUIS DE MORALES|H|1995-01-16|10.0|CÁCERES|84.0|ARROYO DE LA LUZ
943|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.506|5.506|162-I.E.S. ZURBARÁN (Badajoz)|H|1995-01-24|6.0|BADAJOZ|1.0|BADAJOZ
944|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.714|5.714|137-I.E.S. PEDRO ALFONSO ORELLANA|H|1998-07-08|6.0|BADAJOZ|5.0|ACEDERA
946|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|E|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.503|5.503||H|1997-11-02|37.0|SALAMANCA|90.0|BÉJAR
948|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2013-14|JUN|1|Selectividad|5|LOE (Grados)|5.522|5.522|227-COLEGIO SANTÍSIMA TRINIDAD|H|1996-01-29|10.0|CÁCERES|1.0|CÁCERES
949|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2012-13|JUN|1|Selectividad|5|LOE (Grados)|6.108|6.108|149-I.E.S. CASTELAR|H|1995-09-10|6.0|BADAJOZ|1.0|BADAJOZ
950|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|5.49|5.49|237-COLEGIO SANTA CECILIA|H|1996-03-19|10.0|CÁCERES|1.0|CÁCERES
951|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.102|9.702|119-I.E.S. DONOSO CORTÉS|H|1996-12-24|6.0|BADAJOZ|215.0|DON BENITO
957|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.502|7.602|114-I.E.S. PEDRO DE VALDIVIA|H|1998-03-10|6.0|BADAJOZ|760.0|VILLANUEVA DE LA SERENA
958|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|7.084|7.584|111-I.E.S. SAN ROQUE|H|1998-08-13|6.0|BADAJOZ|1.0|BADAJOZ
960|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.314|10.014|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1998-09-04|9.0|BURGOS|1.0|BURGOS
961|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.14|8.79|216-I.E.S. AUGUSTÓBRIGA|H|1998-06-28|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
962|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.21|8.01|243-I.E.S. VALLE DEL JERTE (Navac)|H|1998-12-14|10.0|CÁCERES|140.0|CABEZUELA DEL VALLE
964|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.25|6.95|205-I.E.S. AL-QÁZERES|H|1998-03-13|10.0|CÁCERES|724.0|TORNAVACAS
965|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.694|8.094|220-I.E.S. UNIVERSIDAD LABORAL|H|1998-05-19|10.0|CÁCERES|1.0|CÁCERES
966|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.033|6.033|127-I.E.S. VEGAS BAJAS|H|1998-12-09|6.0|BADAJOZ|510.0|PUEBLA DE LA CALZADA
971|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|S|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|7.44|9.34|220-I.E.S. UNIVERSIDAD LABORAL|H|1998-10-18|10.0|CÁCERES|1.0|CÁCERES
972|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.596|8.546|106-I.E.S. SUÁREZ DE FIGUEROA|H|1997-06-10|8.0|BARCELONA|1.0|BARCELONA
975|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.16|8.06|106-I.E.S. SUÁREZ DE FIGUEROA|H|1996-11-23|6.0|BADAJOZ|365.0|LLERENA
977|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.826|7.426|130-I.E.S. EXTREMADURA (Montijo)|H|1998-11-28|6.0|BADAJOZ|435.0|MONTIJO
979|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.842|6.342|231-I.E.S. NORBA CAESARINA|H|1998-11-19|10.0|CÁCERES|1.0|CÁCERES
981|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|3|Formación Profesional|1|Ciclos formativos|7.27|7.27|508-COLEGIO F.P. EDUCATEC|H|1993-07-06|45.0|TOLEDO|1.0|TOLEDO
983|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.996|6.996|208-I.E.S. G. TORRENTE BALLESTER|H|1997-03-27|10.0|CÁCERES|476.0|MIAJADAS
984|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.022|6.022|126-I.E.S. CUATRO CAMINOS|H|1998-03-29|20.0|GIPUZKOA|790.0|ZUMARRAGA
986|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.496|7.496|212-I.E.S. MAESTRO GONZALO KORREAS|H|1998-07-22|10.0|CÁCERES|408.0|JARAÍZ DE LA VERA
987|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.29|7.99|232-I.E.S. PROFESOR HERNÁNDEZ PACHECO|H|1998-08-11|10.0|CÁCERES|1.0|CÁCERES
989|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.35|7.65|210-I.E.S. LUIS DE MORALES|H|1998-04-22|10.0|CÁCERES|1.0|CÁCERES
990|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.61|7.26|220-I.E.S. UNIVERSIDAD LABORAL|H|1997-12-22|10.0|CÁCERES|1.0|CÁCERES
991|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|JUN|3|Formación Profesional|2|Formación Profesional II|7.44|7.44||H|1996-08-05|10.0|CÁCERES|1.0|CÁCERES
993|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.622|6.922|238-COLEGIO LICENCIADOS REUNIDOS|H|1997-10-09|10.0|CÁCERES|1.0|CÁCERES
994|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2014-15|JUN|1|Selectividad|5|LOE (Grados)|5.942|7.242|119-I.E.S. DONOSO CORTÉS|H|1996-06-13|6.0|BADAJOZ|215.0|DON BENITO
1001|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2013-14|EXT|1|Selectividad|5|LOE (Grados)|6.114|6.114|137-I.E.S. PEDRO ALFONSO ORELLANA|H|1996-02-23|6.0|BADAJOZ|1.0|BADAJOZ
1002|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.889|8.089|180-I.E.S. RUTA DE LA PLATA|H|1998-09-07|6.0|BADAJOZ|120.0|CALAMONTE
1005|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|JUN|1|Selectividad|5|LOE (Grados)|6.346|6.346||H|1998-07-28|5.0|ÁVILA|54.0|EL BARCO DE ÁVILA
1008|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.564|8.264|163-I.E.S. VIRGEN DE SOTERRAÑO|H|1998-01-12|6.0|BADAJOZ|75.0|BARCARROTA
1016|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.872|5.872|162-I.E.S. ZURBARÁN (Badajoz)|H|1997-09-05|6.0|BADAJOZ|1.0|BADAJOZ
1017|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.872|5.872|203-I.E.S. ALAGÓN|H|1998-01-31|10.0|CÁCERES|264.0|CORIA
1019|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.64|8.44|238-COLEGIO LICENCIADOS REUNIDOS|H|1998-10-08|10.0|CÁCERES|1.0|CÁCERES
1020|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.682|6.682|111-I.E.S. SAN ROQUE|H|1998-02-19|6.0|BADAJOZ|790.0|ZAHÍNOS
1022|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.556|7.856|224-I.E.S. TURGALIUM|H|1998-04-24|10.0|CÁCERES|1.0|CÁCERES
1026|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.542|5.542|127-I.E.S. VEGAS BAJAS|H|1998-03-31|6.0|BADAJOZ|435.0|MONTIJO
1039|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|N|2015-16|EXT|1|Selectividad|5|LOE (Grados)|5.652|7.402||H|1998-07-28|45.0|TOLEDO|688.0|TORRIJOS
1040|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|N|N|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|6.285|6.285||H|1998-01-12|28.0|MADRID|220.0|COLMENAR VIEJO
1041|1627|GRADO EN INGENIERÍA INFORMÁTICA EN INGENIERÍA DE COMPUTADORES|2016-17|N|S|I|N|S|2015-16|EXT|1|Selectividad|5|LOE (Grados)|7.558|7.558|162-I.E.S. ZURBARÁN (Badajoz)|H|1998-02-03|6.0|BADAJOZ|1.0|BADAJOZ
1|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.0|||H|1991-09-08|6.0|BADAJOZ|1.0|BADAJOZ
2|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|8.89|||D|1991-06-24|10.0|CÁCERES|1.0|CÁCERES
3|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|N|S|E|N|S|2008-09|JUN|3|Formación Profesional|2|Formación Profesional II||||H|1985-01-30|10.0|CÁCERES|1.0|CÁCERES
4|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.51|||H|1989-09-25|10.0|CÁCERES|1.0|CÁCERES
6|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|N|S|E|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.12|||H|1991-04-16|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
7|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|8.41|||D|1990-01-12|10.0|CÁCERES|516.0|NAVALMORAL DE LA MATA
8|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|N|S|I|N|S|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|5.67|||H|1988-04-05|6.0|BADAJOZ|410.0|MÉRIDA
9|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|8.09|||H|1991-12-03|6.0|BADAJOZ|365.0|LLERENA
11|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2006-07|JUN|1|Selectividad|1|LOGSE|5.77|||H|1988-06-14|10.0|CÁCERES|584.0|PLASENCIA
12|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.03|||H|1991-05-09|10.0|CÁCERES|1.0|CÁCERES
13|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE|5.95|||H|1987-01-13|10.0|CÁCERES|1.0|CÁCERES
14|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2007-08|JUN|1|Selectividad|1|LOGSE||||H|1990-01-04|6.0|BADAJOZ|1.0|BADAJOZ
15|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.89|||D|1991-09-24|6.0|BADAJOZ|1.0|BADAJOZ
16|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|9.42|||H|1988-09-04|10.0|CÁCERES|1.0|CÁCERES
17|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|9.15|||D|1991-08-14|6.0|BADAJOZ|75.0|BARCARROTA
18|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|6.85|||H|1989-12-17|6.0|BADAJOZ|410.0|MÉRIDA
19|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.92|||H|1991-07-27|6.0|BADAJOZ|1.0|BADAJOZ
20|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|8.77|||H|1991-02-28|6.0|BADAJOZ|410.0|MÉRIDA
21|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|7.45|||H|1991-07-27|6.0|BADAJOZ|410.0|MÉRIDA
22|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|6.08|||H|1987-09-25|6.0|BADAJOZ|410.0|MÉRIDA
23|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|3|Formación Profesional|1|Ciclos formativos|7.42|||H|1987-02-06|6.0|BADAJOZ|285.0|LA GARROVILLA
24|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2006-07|SEP|1|Selectividad|1|LOGSE|5.0|||D|1989-08-08|10.0|CÁCERES|584.0|PLASENCIA
26|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|8.91|||D|1991-12-26|6.0|BADAJOZ|395.0|MEDELLÍN
27|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|N|N|N|N|S|2008-09|JUN|1|Selectividad|1|LOGSE|6.51|||H|1991-03-26|10.0|CÁCERES|1.0|CÁCERES
28|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.76|||H|1991-04-15|10.0|CÁCERES|1.0|CÁCERES
30|1628|GRADO EN INGENIERÍA DE SONIDO E IMAGEN EN TELECOMUNICACIÓN|2009-10|S|N|N|N|N|2008-09|JUN|1|Selectividad|1|LOGSE|6.84|||H|1991-11-25|6.0|BADAJOZ|410.0|MÉRIDA
